,area sembrada,area cosechada,produccion,rendimiento,cultivo,municipio,PERIODO,pred knn,pred rf,pred rl,pred rlaso
2286,6,6,3,0.5,FRIJOL,GACHANTIVA,2009B,4.465999999999999,15.18545999999997,12.668991088867188,12.230277584387752
2287,5,5,5,1.0,FRIJOL,CAMPOHERMOSO,2009B,2.448,9.318500000000002,12.343307495117188,12.069896281435115
2288,5,5,8,1.6,FRIJOL,SOGAMOSO,2009B,21.902,23.765300000000018,20.562057495117188,15.03570904470477
2289,5,5,4,0.7,FRIJOL,TUNUNGUA,2009B,0.43600000000000005,0.5203399999999981,1.7573699951171875,1.9220847449774041
2290,5,5,7,1.56,FRIJOL,VILLA DE LEYVA,2009B,1.6219999999999999,1.1703399999999993,0.5366668701171875,1.9253949885883976
2291,4,4,3,0.8,FRIJOL,BRICENO,2009B,0.642,0.6905599999999951,-0.3334503173828125,1.9229123058801525
2292,4,4,6,1.5,FRIJOL,SAN MIGUEL DE SEMA,2009B,21.0,21.14062,19.030807495117188,16.02878212800283
2293,4,4,1,0.3,FRIJOL,SOCOTA,2009B,14.748000000000001,16.174200000000017,14.587448120117188,12.758923489063418
2294,3,3,2,0.8,FRIJOL,CORRALES,2009B,0.6599999999999999,1.1082199999999982,-0.3656768798828125,1.9220847449774041
2295,3,2,3,1.5,FRIJOL,TUTA,2009B,3.9019999999999997,1.0420800000000017,1.6499481201171875,1.9285397200188417
2296,3,3,5,1.8,FRIJOL,PAIPA,2009B,0.6200000000000001,0.6005000000000008,-0.2963409423828125,1.9220847449774041
2297,2,1,0,0.3,FRIJOL,GUACAMAYAS,2009B,9.66,5.543700000000005,11.208541870117188,12.058144916616088
2298,1,1,1,1.0,FRIJOL,CHIVOR,2009B,3.3,0.6552200000000005,1.8052215576171875,1.9277121591160933
2299,30,28,23,0.81,FRIJOL,GAMEZA,2010A,6.537999999999999,10.259340000000005,11.899948120117188,12.07800637828205
2300,1220,712,1062,1.49,FRIJOL,SABOYA,2010A,5.202,15.42942,12.103073120117188,12.089261206559428
2301,230,220,88,0.4,FRIJOL,COVARACHIA,2010A,10.059999999999999,7.856900000000007,12.778854370117188,12.074365110309955
2302,150,150,150,1.0,FRIJOL,BOAVITA,2010A,10.6,7.218020000000007,10.028854370117188,12.065758476921374
2303,140,140,236,1.69,FRIJOL,TIBANA,2010A,1.734,0.4781199999999978,0.6304168701171875,1.9220847449774041
2304,135,130,91,0.7,FRIJOL,PANQUEBA,2010A,0.52,0.4842000000000004,0.9448699951171875,1.9257260129494966
2305,110,103,113,1.1,FRIJOL,MONIQUIRA,2010A,1.9440000000000002,0.9952599999999994,-0.5824737548828125,1.922415769338503
2306,100,100,40,0.4,FRIJOL,SAN MATEO,2010A,0.9120000000000001,1.0250400000000015,0.7056121826171875,1.9242364033245503
2307,98,98,39,0.4,FRIJOL,FLORESTA,2010A,6.9,12.799799999999985,10.649948120117188,12.242690997928978
2308,94,94,35,0.37,FRIJOL,SOCOTA,2010A,5.342,17.783920000000006,13.065963745117188,12.519923900349685
2309,80,60,60,1.0,FRIJOL,CHIQUINQUIRA,2010A,4.97,1.408499999999993,2.4897918701171875,1.9242364033245503
2310,80,80,48,0.6,FRIJOL,CHISCAS,2010A,0.7,0.8095600000000026,1.1538543701171875,1.922746793699603
2311,74,70,35,0.5,FRIJOL,SUSACON,2010A,4.888,1.031460000000003,2.8169403076171875,1.9244019155050998
2312,70,70,56,0.8,FRIJOL,BUSBANZA,2010A,3.8920000000000003,1.2521199999999952,1.0806121826171875,1.9235743546023514
2313,70,70,49,0.7,FRIJOL,FIRAVITOBA,2010A,1.6219999999999999,1.2862399999999974,0.2256317138671875,1.9333395732547825
2314,66,56,48,0.85,FRIJOL,LABRANZAGRANDE,2010A,12.68,12.879219999999982,14.231979370117188,12.441802151130238
2315,60,60,63,1.05,FRIJOL,VIRACACHA,2010A,21.918,13.75188,16.759811401367188,12.255104411470203
2316,55,45,36,0.8,FRIJOL,PAYA,2010A,0.916,0.7258199999999962,-0.4115753173828125,1.9232433302412515
2317,50,50,54,1.09,FRIJOL,RONDON,2010A,5.114000000000001,1.032720000000004,0.6108856201171875,1.9321809879909342
2318,50,50,20,0.4,FRIJOL,SAN JOSE DE PARE,2010A,9.92,19.298840000000016,21.228073120117188,18.57104922124586
2319,50,50,25,0.5,FRIJOL,SAN PABLO DE BORBUR,2010A,4.826,0.669000000000002,-1.1674346923828125,1.9232433302412515
2320,45,45,34,0.75,FRIJOL,SATIVANORTE,2010A,3.5759999999999996,1.3985200000000007,2.8413543701171875,1.9237398667829009
2321,40,35,25,0.7,FRIJOL,PISBA,2010A,4.368,1.820379999999995,2.7651824951171875,1.9490632304070017
2322,40,38,30,0.8,FRIJOL,TOGUI,2010A,5.17,0.9093600000000022,2.1460418701171875,1.922746793699603
2323,35,32,28,0.9,FRIJOL,CHITA,2010A,11.4,13.2718,12.603073120117188,12.433857566463853
2324,34,32,18,0.55,FRIJOL,GUICAN,2010A,1.714,0.5822400000000006,-0.3114776611328125,1.9247329398661988
2325,32,32,34,1.05,FRIJOL,BUENAVISTA,2010A,1.6,1.015120000000003,2.2563934326171875,1.9260570373105965
2326,30,30,21,0.7,FRIJOL,CIENEGA,2010A,11.6,13.78108,12.394088745117188,12.126004910641456
2327,30,10,7,0.7,FRIJOL,CUITIVA,2010A,2.6420000000000003,1.4079000000000002,-0.6098175048828125,1.9232433302412515
2328,30,30,15,0.5,FRIJOL,EL COCUY,2010A,11.186,15.754260000000002,14.081588745117188,12.652333644789426
2329,30,28,37,1.33,FRIJOL,SOCHA,2010A,1.5,1.808739999999999,1.7905731201171875,1.923077818060702
2330,30,28,34,1.2,FRIJOL,TURMEQUE,2010A,6.0,3.6213199999999977,10.519088745117188,12.063110282032579
2331,27,27,28,1.04,FRIJOL,PAEZ,2010A,2.868,1.4881000000000022,0.2602996826171875,1.9287052321993912
2332,25,25,30,1.2,FRIJOL,BOYACA,2010A,5.464,1.823920000000002,-0.7196807861328125,1.9242364033245503
2333,25,24,36,1.5,FRIJOL,CHINAVITA,2010A,0.716,0.5454399999999994,0.3696746826171875,1.9225812815190535
2334,24,23,24,1.05,FRIJOL,TINJACA,2010A,7.702,10.739220000000001,9.787643432617188,12.07270998850446
2335,23,21,22,1.09,FRIJOL,MIRAFLORES,2010A,1.314,1.1473000000000002,1.1743621826171875,1.9267190860327954
2336,22,22,13,0.6,FRIJOL,SOATA,2010A,9.76,11.15016,13.666549682617188,12.178968808417352
2337,20,16,10,0.6,FRIJOL,BERBEO,2010A,1.5459999999999998,1.5776199999999962,1.3716278076171875,1.957504351615035
2338,20,20,32,1.6,FRIJOL,JENESANO,2010A,1.354,7.663600000000006,12.911666870117188,12.06244823331038
2339,18,18,18,1.0,FRIJOL,CAMPOHERMOSO,2010A,15.0,12.540219999999993,13.977096557617188,12.255104411470203
2340,17,15,9,0.63,FRIJOL,RAMIRIQUI,2010A,1.1420000000000001,0.8055400000000021,0.0327606201171875,1.9225812815190535
2341,16,16,26,1.65,FRIJOL,GUATEQUE,2010A,11.6,13.29906,12.444869995117188,12.072378964143361
2342,15,7,7,0.97,FRIJOL,BRICENO,2010A,15.8,17.056239999999995,17.185104370117188,12.294827334802125
2343,15,15,17,1.1,FRIJOL,TASCO,2010A,9.879999999999999,14.414100000000001,14.040573120117188,12.540612922918395
2344,15,15,23,1.5,FRIJOL,TIPACOQUE,2010A,8.644,13.823160000000003,9.235885620117188,12.080654573170843
2345,15,12,13,1.05,FRIJOL,UMBITA,2010A,1.056,1.0264199999999986,0.5991668701171875,1.9242364033245503
2346,14,13,6,0.49,FRIJOL,OTANCHE,2010A,7.462000000000001,1.0030599999999998,1.1387176513671875,1.9225812815190535
2347,13,13,21,1.6,FRIJOL,PACHAVITA,2010A,4.932,17.95358000000001,14.942916870117188,12.718538517009296
2348,12,10,5,0.5,FRIJOL,ARCABUCO,2010A,4.242,0.9301800000000033,2.0679168701171875,1.9257260129494966
2349,12,12,11,0.93,FRIJOL,CHIVOR,2010A,0.93,1.7489399999999935,1.3003387451171875,1.9247329398661988
2350,12,12,16,1.3,FRIJOL,LA UVITA,2010A,24.6,25.666000000000004,22.564987182617188,13.12043557341612
2351,12,11,9,0.8,FRIJOL,SOMONDOCO,2010A,14.0,11.923899999999998,12.462448120117188,12.164072712167881
2352,11,11,15,1.4,FRIJOL,SANTA ROSA DE VITERBO,2010A,14.8,18.143380000000008,13.282760620117188,12.253449289664706
2353,10,10,5,0.46,FRIJOL,BETEITIVA,2010A,7.462000000000001,14.082179999999996,12.924850463867188,12.635782426734458
2354,10,7,13,1.8,FRIJOL,CHIQUIZA,2010A,7.462000000000001,13.341479999999999,12.348190307617188,12.453719028129814
2355,10,9,5,0.5,FRIJOL,COPER,2010A,5.506,1.530000000000001,1.9780731201171875,2.010633761571481
2356,10,10,5,0.5,FRIJOL,EL ESPINO,2010A,14.62,19.36372,16.479049682617188,12.288206847580138
2357,10,10,18,1.8,FRIJOL,NUEVO COLON,2010A,1.078,0.5435599999999999,1.4380340576171875,1.9225812815190535
2358,10,10,7,0.7,FRIJOL,TIBASOSA,2010A,4.54,0.91944,-0.3480987548828125,1.9229123058801525
2359,10,8,3,0.4,FRIJOL,TUNUNGUA,2010A,7.465999999999999,1.2067199999999985,1.9819793701171875,1.9239053789634504
2360,9,9,9,1.0,FRIJOL,GACHANTIVA,2010A,14.764,16.47302000000001,14.402389526367188,13.023080929220702
2361,9,9,11,1.2,FRIJOL,SOTAQUIRA,2010A,1.5459999999999998,1.3497200000000023,0.7837371826171875,1.9813381056141885
2362,9,9,14,1.6,FRIJOL,SUTATENZA,2010A,3.654,1.5157199999999962,3.7866668701171875,1.9240708911439999
2363,6,6,12,2.0,FRIJOL,GARAGOA,2010A,9.6,14.294860000000007,11.306198120117188,12.120046472141667
2364,5,5,8,1.5,FRIJOL,SUTAMARCHAN,2010A,17.648000000000003,20.144079999999988,25.773971557617188,19.339025738996362
2365,5,5,8,1.5,FRIJOL,TUTA,2010A,3.8900000000000006,8.814680000000006,11.915573120117188,12.06691706218522
2366,4,4,8,1.9,FRIJOL,PAIPA,2010A,21.918,8.244640000000008,16.513229370117188,12.114419058002978
2367,4,4,6,1.5,FRIJOL,SAN MIGUEL DE SEMA,2010A,1.6320000000000001,1.1603599999999996,0.5186004638671875,1.9245674276856493
2368,3,3,3,0.9,FRIJOL,PAZ DE RIO,2010A,5.464,1.2006400000000006,-0.3271026611328125,1.9234088424218019
2369,3,3,5,1.5,FRIJOL,SOGAMOSO,2010A,8.709999999999999,0.996420000000001,1.4175262451171875,1.9250639642272986
2370,2,2,1,0.67,FRIJOL,GUACAMAYAS,2010A,8.459999999999999,0.4191000000000005,2.1577606201171875,1.922415769338503
2371,2,2,4,2.0,FRIJOL,LA CAPILLA,2010A,1.616,1.8200399999999928,-0.9418487548828125,1.9267190860327954
2372,2,1,1,1.5,FRIJOL,VILLA DE LEYVA,2010A,1.6440000000000001,1.8432399999999967,-0.0824737548828125,1.9343326463380803
2373,1,1,1,0.83,FRIJOL,CORRALES,2010A,0.7,0.6999799999999995,1.3628387451171875,1.9239053789634504
2374,1,1,1,0.7,FRIJOL,SAN EDUARDO,2010A,3.69,1.565979999999999,1.2163543701171875,1.922746793699603
2375,235,235,469,2.0,FRIJOL,LA CAPILLA,2010B,3.528,1.4495599999999997,0.8198699951171875,1.9222502571579536
2376,200,200,200,1.0,FRIJOL,ZETAQUIRA,2010B,22.6,23.14833999999999,18.376510620117188,13.380587239208005
2377,135,135,90,0.67,FRIJOL,PANQUEBA,2010B,1.056,1.0108399999999989,1.0073699951171875,1.9250639642272986
2378,90,86,95,1.1,FRIJOL,MONIQUIRA,2010B,15.518,15.510180000000014,15.298385620117188,12.525716826668924
2379,82,82,122,1.5,FRIJOL,TENZA,2010B,3.4200000000000004,1.2292399999999986,0.9595184326171875,1.927215622574444
2380,80,80,144,1.8,FRIJOL,NUEVO COLON,2010B,1.616,1.8427799999999994,2.1020965576171875,1.9333395732547825
2381,70,60,60,1.0,FRIJOL,CHIQUINQUIRA,2010B,7.220000000000001,1.5633400000000013,-0.4750518798828125,1.9232433302412515
2382,55,55,110,2.0,FRIJOL,MACANAL,2010B,11.540000000000001,16.73368,13.398971557617188,12.14917661591841
2383,55,55,99,1.8,FRIJOL,SUTATENZA,2010B,3.7119999999999997,0.49280000000000185,1.3042449951171875,1.9374773777685244
2384,50,50,30,0.6,FRIJOL,CHISCAS,2010B,3.436,1.012600000000002,0.5854949951171875,1.9288707443799407
2385,50,50,54,1.09,FRIJOL,RONDON,2010B,7.203999999999999,1.4964399999999969,4.8784637451171875,1.9242364033245503
2386,50,50,25,0.5,FRIJOL,SAN PABLO DE BORBUR,2010B,4.958,1.455540000000002,1.5542449951171875,1.9222502571579536
2387,50,40,20,0.5,FRIJOL,TIPACOQUE,2010B,7.5040000000000004,9.19956,9.368698120117188,12.086281987309533
2388,50,49,59,1.2,FRIJOL,TURMEQUE,2010B,4.24,1.7763999999999898,2.5561981201171875,1.9247329398661988
2389,48,45,77,1.7,FRIJOL,ALMEIDA,2010B,1.044,1.020400000000002,2.3921356201171875,1.9232433302412515
2390,40,39,70,1.8,FRIJOL,GUATEQUE,2010B,9.693999999999999,12.022,12.464401245117188,12.066420525643572
2391,40,40,32,0.8,FRIJOL,SAN MATEO,2010B,2.942,1.0425600000000017,1.7729949951171875,1.9250639642272986
2392,40,40,64,1.6,FRIJOL,TIBANA,2010B,2.136,1.0064600000000004,-1.1391143798828125,1.9234088424218019
2393,36,33,36,1.1,FRIJOL,MIRAFLORES,2010B,1.654,1.5494400000000004,2.0278778076171875,1.9232433302412515
2394,35,31,47,1.5,FRIJOL,GUAYATA,2010B,1.67,1.1963399999999995,-1.0844268798828125,1.9270501103938944
2395,33,23,37,1.6,FRIJOL,PACHAVITA,2010B,9.242,8.738280000000001,12.905807495117188,12.06708257436577
2396,30,30,48,1.6,FRIJOL,SOMONDOCO,2010B,1.3780000000000001,1.2812799999999944,2.3882293701171875,1.9298638174632385
2397,30,30,32,1.05,FRIJOL,VIRACACHA,2010B,3.69,1.5800400000000017,1.0483856201171875,1.9229123058801525
2398,25,25,30,1.2,FRIJOL,BOYACA,2010B,7.459999999999999,1.3650799999999943,-1.0458526611328125,1.922415769338503
2399,25,25,50,2.0,FRIJOL,GARAGOA,2010B,3.5799999999999996,1.560980000000001,0.3657684326171875,1.9237398667829009
2400,24,23,24,1.04,FRIJOL,PAEZ,2010B,0.8780000000000001,0.8148200000000055,1.1440887451171875,1.9283742078382922
2401,24,24,25,1.07,FRIJOL,SAN EDUARDO,2010B,1.0259999999999998,1.158819999999999,1.7056121826171875,1.9257260129494966
2402,23,22,33,1.5,FRIJOL,CHINAVITA,2010B,4.256,0.6426200000000004,0.7192840576171875,1.9283742078382922
2403,22,22,23,1.05,FRIJOL,BUENAVISTA,2010B,6.92,11.016560000000002,11.159713745117188,12.066420525643572
2404,21,20,21,1.05,FRIJOL,TINJACA,2010B,8.175999999999998,0.6421400000000005,0.0220184326171875,1.9283742078382922
2405,20,20,20,1.0,FRIJOL,BOAVITA,2010B,2.0200000000000005,1.0328800000000022,-0.2743682861328125,1.9232433302412515
2406,20,20,14,0.7,FRIJOL,CIENEGA,2010B,9.5,7.096800000000003,11.325729370117188,12.058475940977187
2407,20,20,14,0.7,FRIJOL,CUITIVA,2010B,3.3600000000000003,1.665539999999997,1.0581512451171875,1.9237398667829009
2408,20,17,11,0.63,FRIJOL,RAMIRIQUI,2010B,1.6099999999999999,0.8652600000000024,2.2983856201171875,1.9252294764078481
2409,20,17,26,1.5,FRIJOL,SABOYA,2010B,4.97,1.0200000000000047,2.9380340576171875,1.9247329398661988
2410,20,20,10,0.5,FRIJOL,SAN JOSE DE PARE,2010B,1.0299999999999998,1.6753799999999948,0.5703582763671875,1.9457529867960082
2411,20,15,16,1.05,FRIJOL,UMBITA,2010B,15.8,14.075979999999994,17.915573120117188,12.279931238552654
2412,17,15,9,0.6,FRIJOL,BERBEO,2010B,7.178,11.81725999999999,13.382369995117188,12.55302633645962
2413,15,15,24,1.6,FRIJOL,JENESANO,2010B,1.6740000000000002,1.9707999999999983,4.8662567138671875,1.9277121591160933
2414,15,15,12,0.8,FRIJOL,PAYA,2010B,6.975999999999999,9.351320000000001,12.231979370117188,12.106143448975494
2415,15,15,18,1.2,FRIJOL,SOTAQUIRA,2010B,0.876,0.4729600000000004,1.6665496826171875,1.9244019155050998
2416,12,10,8,0.8,FRIJOL,TOGUI,2010B,3.044,1.4410799999999988,0.8569793701171875,1.9383049386712727
2417,10,8,6,0.7,FRIJOL,PISBA,2010B,21.902,19.120220000000003,17.731979370117188,13.216730180463824
2418,10,10,7,0.7,FRIJOL,SATIVANORTE,2010B,1.828,0.8545999999999997,-1.6938018798828125,1.9310224027270868
2419,10,10,6,0.6,FRIJOL,SOATA,2010B,3.4839999999999995,1.065339999999998,-1.4799346923828125,1.9222502571579536
2420,10,9,10,1.1,FRIJOL,TASCO,2010B,9.84,1.3430600000000006,2.0933074951171875,1.936649816865776
2421,10,10,7,0.7,FRIJOL,TIBASOSA,2010B,1.544,1.239979999999997,1.0298309326171875,1.9247329398661988
2422,9,9,12,1.4,FRIJOL,SANTA ROSA DE VITERBO,2010B,0.6599999999999999,0.5537599999999989,-0.4096221923828125,1.9219192327968546
2423,8,8,4,0.5,FRIJOL,COPER,2010B,9.6,14.716500000000003,11.376510620117188,12.122694667030462
2424,7,7,9,1.4,FRIJOL,NOBSA,2010B,5.292,1.1884600000000032,2.7222137451171875,1.9280431834771923
2425,6,6,3,0.5,FRIJOL,EL ESPINO,2010B,0.7,0.8044400000000026,1.0894012451171875,1.922746793699603
2426,6,5,3,0.5,FRIJOL,SUSACON,2010B,1.5459999999999998,1.7320999999999918,1.5317840576171875,1.9485666938653523
2427,5,2,1,0.5,FRIJOL,BRICENO,2010B,6.539999999999999,11.502840000000003,13.642623901367188,12.089592230920527
2428,5,5,5,1.0,FRIJOL,CAMPOHERMOSO,2010B,16.2,13.219899999999999,13.829635620117188,12.453719028129814
2429,5,5,7,1.3,FRIJOL,LA UVITA,2010B,11.366,1.4570199999999993,1.0210418701171875,1.9255605007689471
2430,5,4,1,0.3,FRIJOL,TUNUNGUA,2010B,7.2,1.0834199999999987,-0.1215362548828125,1.9222502571579536
2431,5,5,8,1.5,FRIJOL,TUTA,2010B,12.277999999999999,13.940039999999994,14.072799682617188,12.193037343764075
2432,4,4,2,0.5,FRIJOL,ARCABUCO,2010B,3.3,0.47271999999999814,2.2046356201171875,1.9219192327968546
2433,4,4,4,1.0,FRIJOL,GACHANTIVA,2010B,6.840000000000001,1.3560599999999998,-0.8983917236328125,1.9277121591160933
2434,4,4,6,1.5,FRIJOL,SAN MIGUEL DE SEMA,2010B,10.14,17.40844,13.021041870117188,12.213395341971685
2435,3,3,6,1.9,FRIJOL,PAIPA,2010B,1.734,1.7534799999999968,-0.4125518798828125,1.9449254258932598
2436,3,3,2,0.8,FRIJOL,CORRALES,2010B,3.69,1.8691799999999912,0.8628387451171875,1.9310224027270868
2437,3,3,4,1.5,FRIJOL,VILLA DE LEYVA,2010B,1.6,1.7158200000000028,2.3110809326171875,1.9416151822822663
2438,2,2,1,0.3,FRIJOL,SOCOTA,2010B,1.67,1.0738000000000028,-1.1742706298828125,1.9257260129494966
2439,2,2,3,1.5,FRIJOL,SUTAMARCHAN,2010B,1.6099999999999999,1.5818200000000069,2.5205535888671875,1.9270501103938944
2440,1,1,1,1.0,FRIJOL,CHIVOR,2010B,5.032,0.8624400000000004,2.7944793701171875,1.9220847449774041
2441,1,1,2,1.5,FRIJOL,PAJARITO,2010B,10.46,12.719479999999995,14.303756713867188,12.457856832643557
2442,1247,728,1079,1.48,FRIJOL,SABOYA,2011A,1.078,0.5132199999999998,0.7300262451171875,1.9239053789634504
2443,300,150,30,0.2,FRIJOL,BOAVITA,2011A,2.6060000000000003,0.8055399999999956,-0.9652862548828125,1.9219192327968546
2444,235,225,90,0.4,FRIJOL,COVARACHIA,2011A,1.734,1.8617399999999968,0.0444793701171875,1.926222549491146
2445,125,104,58,0.56,FRIJOL,SUSACON,2011A,7.220000000000001,1.8294399999999917,-0.1820831298828125,1.925891525130047
2446,110,110,120,1.09,FRIJOL,SAN MATEO,2011A,1.704,1.6464199999999938,-1.6430206298828125,1.9248984520467483
2447,100,100,40,0.4,FRIJOL,FLORESTA,2011A,2.59,0.8254799999999979,0.2085418701171875,1.9343326463380803
2448,100,96,95,0.99,FRIJOL,MONIQUIRA,2011A,13.446000000000002,19.0267,15.046432495117188,12.255104411470203
2449,96,96,36,0.37,FRIJOL,SOCOTA,2011A,6.459999999999999,0.6024399999999996,0.5464324951171875,1.922746793699603
2450,90,70,84,1.2,FRIJOL,CHIQUINQUIRA,2011A,0.808,0.6290800000000011,1.3706512451171875,1.930029329643789
2451,72,72,58,0.8,FRIJOL,BUSBANZA,2011A,11.0,12.859440000000003,10.642135620117188,12.099522961753507
2452,72,72,50,0.7,FRIJOL,FIRAVITOBA,2011A,5.066,1.2271799999999986,-1.3070831298828125,1.9235743546023514
2453,70,70,39,0.56,FRIJOL,SAN JOSE DE PARE,2011A,1.1420000000000001,1.2744600000000046,1.4463348388671875,1.9631317657537242
2454,65,60,31,0.51,FRIJOL,PANQUEBA,2011A,5.342,17.441599999999998,13.370651245117188,12.288206847580138
2455,64,52,70,1.35,FRIJOL,LABRANZAGRANDE,2011A,3.84,0.504599999999998,-0.7484893798828125,1.9220847449774041
2456,61,61,67,1.1,FRIJOL,VIRACACHA,2011A,4.7139999999999995,1.1573199999999995,2.7905731201171875,1.9257260129494966
2457,51,51,56,1.09,FRIJOL,RONDON,2011A,17.24,15.071459999999998,15.313034057617188,12.180623930222849
2458,51,51,26,0.5,FRIJOL,SAN PABLO DE BORBUR,2011A,1.26,1.110360000000002,-0.1156768798828125,1.9229123058801525
2459,48,18,20,1.11,FRIJOL,BUENAVISTA,2011A,11.0,22.029880000000006,17.886276245117188,15.995679691892894
2460,46,46,35,0.75,FRIJOL,SATIVANORTE,2011A,1.9440000000000002,0.535439999999999,-1.3324737548828125,1.9219192327968546
2461,41,39,31,0.8,FRIJOL,TOGUI,2011A,2.6420000000000003,1.697119999999998,-0.2074737548828125,1.9240708911439999
2462,36,33,50,1.5,FRIJOL,TURMEQUE,2011A,1.714,0.8107200000000032,-1.2699737548828125,1.9225812815190535
2463,36,32,29,0.9,FRIJOL,CHITA,2011A,4.465999999999999,1.5818200000000024,2.6831512451171875,1.9280431834771923
2464,35,31,38,1.23,FRIJOL,GAMEZA,2011A,1.9440000000000002,0.6113799999999999,-1.1664581298828125,1.9222502571579536
2465,35,33,18,0.55,FRIJOL,GUICAN,2011A,3.55,1.5567000000000002,1.4858856201171875,1.9225812815190535
2466,31,10,7,0.7,FRIJOL,CUITIVA,2011A,15.246,14.500659999999993,17.142135620117188,12.354411719800009
2467,31,29,38,1.33,FRIJOL,SOCHA,2011A,0.9600000000000002,0.5584999999999992,0.8213348388671875,1.9220847449774041
2468,30,27,40,1.48,FRIJOL,CHISCAS,2011A,9.73,12.696039999999998,14.065475463867188,12.413996104797892
2469,28,26,38,1.5,FRIJOL,GUAYATA,2011A,0.702,0.4488599999999997,0.4311981201171875,1.9220847449774041
2470,28,28,29,1.04,FRIJOL,PAEZ,2011A,2.79,1.3825800000000006,-0.8529815673828125,1.9280431834771923
2471,26,25,32,1.3,FRIJOL,CHINAVITA,2011A,15.0,18.663479999999996,14.925338745117188,12.155797103140397
2472,25,25,50,2.0,FRIJOL,TIBANA,2011A,1.5619999999999998,1.5310800000000029,1.7866668701171875,1.9295327931021395
2473,25,24,26,1.1,FRIJOL,TINJACA,2011A,1.734,1.2022399999999995,0.1968231201171875,1.9237398667829009
2474,24,21,22,1.04,FRIJOL,MIRAFLORES,2011A,1.3960000000000001,1.004440000000001,2.9858856201171875,1.9232433302412515
2475,23,23,14,0.6,FRIJOL,SOATA,2011A,2.8680000000000003,1.3788799999999968,0.7944793701171875,1.9235743546023514
2476,20,20,33,1.6,FRIJOL,JENESANO,2011A,1.544,0.6869399999999947,1.6362762451171875,1.9229123058801525
2477,20,15,16,1.05,FRIJOL,BOYACA,2011A,6.2,16.04801999999999,10.904830932617188,12.296482456607622
2478,20,15,20,1.33,FRIJOL,UMBITA,2011A,17.24,19.371760000000002,17.085494995117188,13.115767750328521
2479,19,18,11,0.61,FRIJOL,CIENEGA,2011A,3.7119999999999997,1.1478600000000019,2.3701629638671875,1.960649083045479
2480,18,14,8,0.6,FRIJOL,BERBEO,2011A,8.459999999999999,0.510879999999998,1.4409637451171875,1.922746793699603
2481,18,18,18,1.0,FRIJOL,CAMPOHERMOSO,2011A,3.3600000000000003,12.042,12.946823120117188,12.066420525643572
2482,17,15,27,1.8,FRIJOL,RAMIRIQUI,2011A,5.464,1.1931799999999995,-0.6039581298828125,1.9255605007689471
2483,16,8,8,0.98,FRIJOL,BRICENO,2011A,6.3759999999999994,0.4532400000000013,0.2837371826171875,1.9239053789634504
2484,15,15,24,1.6,FRIJOL,SUTATENZA,2011A,1.1280000000000001,1.0203800000000005,0.4443817138671875,1.9288707443799407
2485,15,15,29,1.9,FRIJOL,TASCO,2011A,5.377999999999999,1.4624800000000002,0.5561981201171875,1.923077818060702
2486,15,15,23,1.5,FRIJOL,TIPACOQUE,2011A,14.8,16.45336,13.595260620117188,12.1541419813349
2487,14,13,6,0.5,FRIJOL,OTANCHE,2011A,16.4,20.202500000000004,15.024948120117188,12.503372682294717
2488,13,13,26,1.98,FRIJOL,PACHAVITA,2011A,5.202,15.41742,11.532760620117188,12.089261206559428
2489,12,12,11,0.93,FRIJOL,CHIVOR,2011A,14.62,12.43078,15.575729370117188,12.387514155909944
2490,12,11,9,0.8,FRIJOL,SOMONDOCO,2011A,6.537999999999999,1.5576600000000045,0.9644012451171875,1.9724004478645059
2491,12,10,5,0.5,FRIJOL,ARCABUCO,2011A,3.79,0.6825199999999952,4.5474090576171875,1.9229123058801525
2492,12,10,15,1.5,FRIJOL,BELEN,2011A,0.8300000000000001,1.2685000000000028,-4.0688018798828125,2.0299986866957935
2493,12,11,3,0.3,FRIJOL,PAYA,2011A,1.54,1.1985199999999978,0.0347137451171875,1.925891525130047
2494,12,11,15,1.4,FRIJOL,SANTA ROSA DE VITERBO,2011A,1.404,1.44892,0.4155731201171875,1.9561802541706372
2495,10,10,10,1.0,FRIJOL,BETEITIVA,2011A,4.322,0.8849600000000005,-0.7953643798828125,1.9229123058801525
2496,10,7,11,1.57,FRIJOL,CHIQUIZA,2011A,1.0179999999999998,1.0698800000000035,-0.0688018798828125,1.925891525130047
2497,10,9,5,0.5,FRIJOL,COPER,2011A,1.172,1.1353599999999997,0.9409637451171875,1.9220847449774041
2498,10,10,2,0.2,FRIJOL,EL COCUY,2011A,1.734,1.6829599999999991,0.2046356201171875,1.936649816865776
2499,10,9,12,1.33,FRIJOL,LA UVITA,2011A,1.6219999999999999,1.6748599999999993,0.4434051513671875,1.936649816865776
2500,10,10,18,1.8,FRIJOL,NUEVO COLON,2011A,3.79,1.9162999999999974,5.1372528076171875,1.9267190860327954
2501,10,10,20,2.0,FRIJOL,TIBASOSA,2011A,8.18,1.013400000000001,1.8140106201171875,1.9275466469355438
2502,10,8,3,0.4,FRIJOL,TUNUNGUA,2011A,4.226,0.6008199999999996,-1.9272003173828125,1.922746793699603
2503,9,9,9,1.0,FRIJOL,GACHANTIVA,2011A,2.9599999999999995,1.6337799999999967,2.5034637451171875,1.9267190860327954
2504,9,9,11,1.2,FRIJOL,SOTAQUIRA,2011A,11.868,1.268460000000001,3.9155731201171875,1.9310224027270868
